Partner,Pair,lrv,metric,alpha,propr
ASV66,ASV29,8.423372239,rho,NA,-0.017594867
ASV29,ASV20,2.884999956,rho,NA,-0.017291303
ASV68,ASV62,12.71644684,rho,NA,-0.017289465
ASV137,FOR1,11.02459689,rho,NA,-0.017267208
ASV21,POL2,2.268144624,rho,NA,-0.017266136
ASV93,ASV49,11.50573764,rho,NA,-0.017234043
ASV41,COP4,3.690437839,rho,NA,-0.017177774
ASV67,ASV55,11.0421291,rho,NA,-0.0170907
ASV219,ASV66,20.02828832,rho,NA,-0.017001178
ASV84,POL1,3.094412017,rho,NA,-0.016905645
ASV86,BIV1,12.1427255,rho,NA,-0.016889143
ASV85,GAS9,3.601050913,rho,NA,-0.01675034
ASV140,ASV88,6.893081259,rho,NA,-0.0166519
ASV140,ASV93,17.06715717,rho,NA,-0.016636711
ASV139,ASV110,22.30323431,rho,NA,-0.016487998
ASV106,FOR1,10.17949284,rho,NA,-0.016414466
ASV89,ASV2,14.22030794,rho,NA,-0.01639532
ASV24,NEM1,1.911448302,rho,NA,-0.016204629
ASV167,ASV46,11.95663632,rho,NA,-0.016104803
ASV100,ASV37,6.278602829,rho,NA,-0.016095336
ASV219,ASV140,18.6425627,rho,NA,-0.016073695
ASV59,GAS7,4.746638465,rho,NA,-0.015969881
ASV219,ASV110,26.42030646,rho,NA,-0.015906528
ASV127,ASV113,8.544887157,rho,NA,-0.015821655
ASV106,ASV88,10.1598445,rho,NA,-0.015808681
ASV112,NEC1,14.68093903,rho,NA,-0.01568724
ASV222,ASV13,12.80100338,rho,NA,-0.015649258
ASV53,ASV15,18.35812307,rho,NA,-0.015617922
ASV47,ASV12,14.69179857,rho,NA,-0.015476623
ASV222,ASV110,25.77204888,rho,NA,-0.015367561
ASV30,POL2,2.462313846,rho,NA,-0.015364347
ASV63,ASV19,1.211508073,rho,NA,-0.015347277
ASV108,POL9,2.268559284,rho,NA,-0.01516901
GAS7,FOR1,4.697650733,rho,NA,-0.015144652
ASV219,ASV17,14.97953665,rho,NA,-0.014681381
ASV124,ASV83,20.93571397,rho,NA,-0.014625752
ASV86,ASV35,12.41918044,rho,NA,-0.014358875
ASV89,ASV70,14.05978966,rho,NA,-0.014231189
ASV263,ASV110,22.27840038,rho,NA,-0.014182162
ASV33,ASV4,15.26701999,rho,NA,-0.013947071
POL1,NEC4,2.711717148,rho,NA,-0.013939964
ASV106,ASV57,9.441986801,rho,NA,-0.013897712
ASV18,ASV14,18.80589939,rho,NA,-0.013788547
ASV41,ASV35,2.546946079,rho,NA,-0.013691027
ASV60,ASV51,4.686158949,rho,NA,-0.013648471
ASV14,GAS1,18.05740094,rho,NA,-0.013630969
ASV106,COP2,12.72391317,rho,NA,-0.013606762
ASV98,GAS3,10.15194334,rho,NA,-0.013589072
ASV106,POL15,12.567089,rho,NA,-0.013572238
ASV95,ASV82,19.31723016,rho,NA,-0.013548447
ASV171,ASV2,10.20506218,rho,NA,-0.013545603
ASV94,ASV47,23.20213652,rho,NA,-0.013441025
ASV95,ASV80,19.21328622,rho,NA,-0.013386354
ASV134,ASV112,23.19825183,rho,NA,-0.013237088
ASV77,ASV60,4.716418465,rho,NA,-0.013236114
ASV95,NEC6,6.998106837,rho,NA,-0.013190879
ASV65,ASV55,1.843761565,rho,NA,-0.013018817
ASV263,ASV34,9.134437301,rho,NA,-0.013018123
GAS6,GAS3,9.303340676,rho,NA,-0.012963099
ASV77,GAS9,5.873279493,rho,NA,-0.012954483
ASV90,POL3,15.05636398,rho,NA,-0.012719575
ASV80,NEC6,13.79649973,rho,NA,-0.012699476
ASV157,POL15,12.75253176,rho,NA,-0.012458912
ASV222,ASV33,25.20834741,rho,NA,-0.012413778
ASV49,POL6,1.582227082,rho,NA,-0.012341684
ASV112,COP4,15.18350456,rho,NA,-0.012096022
ASV89,ASV8,14.00916533,rho,NA,-0.0119445
ASV124,POL1,11.84407793,rho,NA,-0.011795595
ASV95,ASV13,6.987891342,rho,NA,-0.01172983
ASV82,POL9,13.99737361,rho,NA,-0.011713014
GAS9,ISO1,3.762029052,rho,NA,-0.011592782
ASV92,NEM1,12.87572924,rho,NA,-0.011313877
ASV82,ASV17,15.42893749,rho,NA,-0.011250777
ASV127,ASV93,18.70580206,rho,NA,-0.011207824
ASV83,ASV60,10.87598757,rho,NA,-0.011138257
ASV85,GAS8,2.869969558,rho,NA,-0.011087958
ASV49,ASV36,4.300265799,rho,NA,-0.010984995
ASV11,NEC6,2.678279265,rho,NA,-0.010982098
ASV219,ASV98,22.34176645,rho,NA,-0.010895293
ASV93,POL2,12.34107924,rho,NA,-0.010861443
ASV110,ASV16,13.93367363,rho,NA,-0.010854666
ASV40,COP4,3.545569264,rho,NA,-0.010810929
ASV89,ASV58,14.69536727,rho,NA,-0.010786367
ASV55,POL16,1.77305456,rho,NA,-0.010641019
ASV19,GAS9,2.639486813,rho,NA,-0.010620601
ASV21,POL9,1.821058479,rho,NA,-0.010452193
ASV263,GAS3,8.851744689,rho,NA,-0.0103397
ASV47,ASV8,14.06237538,rho,NA,-0.010319153
ASV28,GAS8,2.762825996,rho,NA,-0.010197614
ASV108,ASV35,3.054610392,rho,NA,-0.010098016
ASV4,POL15,5.300928068,rho,NA,-0.009933226
ASV62,POL16,1.831064638,rho,NA,-0.009808602
POL2,NEM1,2.123820192,rho,NA,-0.009765082
ASV87,ASV51,5.541063756,rho,NA,-0.009747311
ASV37,ASV8,1.179323154,rho,NA,-0.009245221
ASV134,ASV8,11.29201706,rho,NA,-0.008991521
ASV89,FOR1,14.36509524,rho,NA,-0.008977319
ASV184,ASV124,20.42269832,rho,NA,-0.008976548
ASV24,ASV3,1.721317042,rho,NA,-0.008883637
ASV134,ASV51,14.7843832,rho,NA,-0.00886656
ASV62,NEC6,1.326568175,rho,NA,-0.008860275
ASV85,ASV14,17.29939084,rho,NA,-0.008740001
ASV53,GAS8,9.181511062,rho,NA,-0.008674197
ASV106,ASV48,16.26002623,rho,NA,-0.008579833
ASV64,FOR1,5.967653737,rho,NA,-0.00842322
ASV34,POL2,1.955291384,rho,NA,-0.008388355
ASV35,ASV30,2.809951947,rho,NA,-0.008220844
ASV219,ASV83,22.71952798,rho,NA,-0.008203542
ASV71,COP2,9.538732324,rho,NA,-0.008168694
ASV73,POL1,3.070308265,rho,NA,-0.008164991
ASV95,ASV40,6.881354195,rho,NA,-0.008056381
ASV98,COP1,11.38382116,rho,NA,-0.007890566
COP2,BIV1,4.849103685,rho,NA,-0.007746877
ASV106,ASV72,16.86019083,rho,NA,-0.007728213
ASV137,ASV57,10.21275405,rho,NA,-0.007679063
ASV263,POL3,10.63029021,rho,NA,-0.007585574
ASV19,POL16,2.103255744,rho,NA,-0.007450645
ASV78,ASV62,11.3488058,rho,NA,-0.00724872
ASV209,ASV137,19.75718239,rho,NA,-0.007020841
ASV13,BIV1,2.185495339,rho,NA,-0.007016027
ASV56,ASV36,4.390847089,rho,NA,-0.006941817
ASV263,ASV112,20.74524224,rho,NA,-0.006927818
ASV171,ASV68,21.54480624,rho,NA,-0.006907263
ASV222,ASV89,25.33962984,rho,NA,-0.006869745
ASV72,ASV16,7.8784539,rho,NA,-0.006809317
ASV4,NEC6,2.779510455,rho,NA,-0.006466765
ASV85,AMP1,2.904376653,rho,NA,-0.006453968
ASV70,ASV47,14.02662482,rho,NA,-0.006398402
ASV92,ASV46,12.79868188,rho,NA,-0.006388231
ASV90,POL2,14.1334969,rho,NA,-0.006265616
ASV75,POL2,2.402326391,rho,NA,-0.006206187
ASV134,ASV46,11.52854761,rho,NA,-0.00600452
ASV201,ASV127,17.18879165,rho,NA,-0.005998294
ASV53,ASV24,9.15418243,rho,NA,-0.005866115
ASV64,POL16,6.348638062,rho,NA,-0.00568693
ASV98,ASV14,25.21584388,rho,NA,-0.005671966
ASV53,NEC4,9.561450061,rho,NA,-0.005557659
ASV115,ASV86,21.32005081,rho,NA,-0.005322262
ASV57,COP4,3.004896163,rho,NA,-0.005257493
ASV89,ASV54,13.9967777,rho,NA,-0.005054241
ASV44,GAS7,4.142342987,rho,NA,-0.005038439
ASV57,ASV48,7.217457845,rho,NA,-0.004947416
ASV55,ASV51,4.450217163,rho,NA,-0.004781557
ASV40,POL15,3.996479481,rho,NA,-0.00477213
ASV90,ASV60,13.44791701,rho,NA,-0.0047151
ASV89,ASV1,14.31176491,rho,NA,-0.004713889
ASV106,ASV44,9.553372221,rho,NA,-0.004654807
ASV58,ASV43,6.865463552,rho,NA,-0.004582174
ASV94,NEC1,11.77898831,rho,NA,-0.004513538
ASV98,BIV1,11.09189902,rho,NA,-0.004443236
ASV105,ASV17,4.232706124,rho,NA,-0.004408681
ASV263,ASV15,18.5605996,rho,NA,-0.00429615
ASV81,ASV62,9.35605768,rho,NA,-0.004254132
ASV34,GAS6,9.479618777,rho,NA,-0.004177847
ASV98,ASV16,9.916724369,rho,NA,-0.003880528
ASV89,ASV56,13.93641065,rho,NA,-0.003850589
ASV78,COP1,12.42021018,rho,NA,-0.003696041
ASV71,NEC1,8.319989114,rho,NA,-0.003683959
ASV82,ASV57,13.17143048,rho,NA,-0.003621357
ASV139,ASV14,23.8765186,rho,NA,-0.00348713
ASV124,ASV57,10.76495116,rho,NA,-0.003380332
ASV184,ASV45,10.08128803,rho,NA,-0.003375774
ASV124,GAS1,12.98461262,rho,NA,-0.003356372
ASV140,ASV108,7.26560567,rho,NA,-0.003332646
ASV40,ASV39,4.172555022,rho,NA,-0.003196722
ASV157,ASV86,19.94121143,rho,NA,-0.003123187
ASV134,NEM1,11.50906748,rho,NA,-0.003057831
ASV16,ASV15,10.32731532,rho,NA,-0.002808609
ASV43,ASV3,6.264403898,rho,NA,-0.002755163
ASV171,ASV25,17.8074318,rho,NA,-0.002627855
ASV134,ASV59,11.6592494,rho,NA,-0.002573357
ASV140,ASV24,7.02479642,rho,NA,-0.002462539
ASV6,GAS7,6.289504113,rho,NA,-0.002424444
ASV53,ASV29,9.046879697,rho,NA,-0.002407134
ASV44,ASV14,15.83388654,rho,NA,-0.002231989
ASV139,POL16,9.682441411,rho,NA,-0.002144527
ASV55,ASV1,1.369590322,rho,NA,-0.002049092
ASV63,POL2,1.717969686,rho,NA,-0.001971407
ASV55,ASV27,9.014759745,rho,NA,-0.001823337
ASV83,ASV40,10.81550711,rho,NA,-0.001760948
ASV124,ASV92,22.53330221,rho,NA,-0.001661297
ASV167,GAS7,14.7648723,rho,NA,-0.001553869
ASV86,POL2,11.89944104,rho,NA,-0.001518965
ASV127,GAS1,10.02787331,rho,NA,-0.001373774
ASV222,FOR1,12.72179357,rho,NA,-0.001139273
ASV89,ASV61,14.20977337,rho,NA,-0.001005686
ASV41,GAS3,1.184407301,rho,NA,-0.001000797
ASV8,COP3,2.133164775,rho,NA,-0.000836276
ASV68,ASV4,13.95857976,rho,NA,-0.000826193
ASV171,NEM1,10.20999809,rho,NA,-0.000572707
ASV44,BIV1,1.76851722,rho,NA,-0.000388642
ASV222,ASV87,13.35143763,rho,NA,-0.000298888
ASV112,NEC4,13.71315005,rho,NA,-0.000231183
ASV92,ASV59,12.88843552,rho,NA,-0.000109409
ASV53,ASV46,8.76260969,rho,NA,-0.000106368
ASV74,ASV12,6.334101757,rho,NA,0.00022117
ASV157,NEM1,10.09854112,rho,NA,0.000244721
NEM1,ISO1,2.688379396,rho,NA,0.000251503
ASV100,GAS8,6.609053927,rho,NA,0.00025814
ASV106,ASV54,9.700954144,rho,NA,0.000335311
ASV137,ASV106,19.06828268,rho,NA,0.000336753
ASV63,ASV15,10.46307801,rho,NA,0.00040299
ASV78,NEC6,11.51775793,rho,NA,0.000473492
ASV52,ASV28,12.28447122,rho,NA,0.000525405
ASV80,ASV68,24.79371656,rho,NA,0.000611768
ASV24,ASV11,2.964605521,rho,NA,0.000674801
ASV85,NEC1,3.985688452,rho,NA,0.000769875
ASV90,ASV80,25.5324147,rho,NA,0.001010772
ASV67,GAS3,10.7322311,rho,NA,0.001091046
ASV86,ASV40,11.24636446,rho,NA,0.001301378
ASV263,ASV48,15.37702399,rho,NA,0.001413749
ASV127,COP2,11.02596824,rho,NA,0.001466916
ASV47,ASV41,14.22657579,rho,NA,0.001546962
ASV134,ASV124,21.20436975,rho,NA,0.001594177
COP3,COP1,3.267414115,rho,NA,0.00161102
ASV110,ASV60,14.20499128,rho,NA,0.001627655
NEM1,COP3,2.409891196,rho,NA,0.001691688
ASV105,ASV8,2.385647055,rho,NA,0.001742998
ASV39,ASV35,5.132594934,rho,NA,0.001755104
ASV89,ASV21,14.22231957,rho,NA,0.002136195
ASV80,GAS8,13.91248974,rho,NA,0.002164447
ASV42,ASV35,2.399887771,rho,NA,0.002264908
ASV222,ASV2,12.4323154,rho,NA,0.00229844
ASV89,ASV30,14.41465066,rho,NA,0.002320213
ASV83,COP1,11.70077844,rho,NA,0.002354557
ASV87,NEC4,3.032270786,rho,NA,0.002473645
ASV74,NEM1,6.053771725,rho,NA,0.002502066
ASV157,ASV46,10.0601808,rho,NA,0.002635895
ASV81,NEC6,9.546628965,rho,NA,0.002703158
ASV140,NEC6,6.671516699,rho,NA,0.002780465
ASV89,ASV12,14.35230543,rho,NA,0.002823702
ASV86,POL15,13.7859998,rho,NA,0.003094822
ASV139,ASV100,13.83963518,rho,NA,0.003191313
ASV49,ASV33,13.46486701,rho,NA,0.003224864
ASV14,FOR1,16.25201979,rho,NA,0.003225808
ASV81,COP2,12.17270066,rho,NA,0.003376476
ASV58,ASV9,1.830944995,rho,NA,0.00346507
ASV140,GAS8,6.984341179,rho,NA,0.003560485
ASV82,ASV2,13.53074196,rho,NA,0.003633167
ASV77,ASV16,4.195067467,rho,NA,0.003714813
ASV263,BIV1,9.750337476,rho,NA,0.003863361
ASV40,AMP1,1.849494595,rho,NA,0.003931303
ASV89,ASV22,27.79664669,rho,NA,0.004085648
ASV98,ASV46,10.37713118,rho,NA,0.004280688
ASV263,ASV86,18.87301047,rho,NA,0.004557588
ASV219,ASV65,13.72942664,rho,NA,0.004578049
ASV83,ASV3,10.64536385,rho,NA,0.004629356
ASV27,POL1,9.645795298,rho,NA,0.004719386
ASV209,NEC4,11.12645307,rho,NA,0.004934754
ASV43,COP4,8.404392389,rho,NA,0.005013583
ASV43,ASV33,18.62790417,rho,NA,0.005175735
POL15,POL3,5.39035608,rho,NA,0.005402967
ASV83,ASV24,11.1339437,rho,NA,0.005414427
ASV62,ASV39,3.961924092,rho,NA,0.005495578
ASV12,COP4,3.82619981,rho,NA,0.005505514
ASV90,ASV63,13.03678841,rho,NA,0.005555123
ASV67,POL6,11.45685756,rho,NA,0.005604638
ASV184,NEC6,10.42127116,rho,NA,0.006003275
ASV127,ASV55,8.036805373,rho,NA,0.006054057
ASV222,ASV84,13.61293952,rho,NA,0.006184277
ASV8,AMP1,1.637193405,rho,NA,0.006188731
ASV134,ASV86,21.11684679,rho,NA,0.006363954
ASV58,POL6,2.310763311,rho,NA,0.006366879
ASV137,ASV49,10.30985201,rho,NA,0.006384533
ASV68,COP1,13.51984965,rho,NA,0.006453232
ASV65,POL3,3.473967086,rho,NA,0.006455978
ASV167,ASV112,23.05042262,rho,NA,0.006557688
ASV47,ASV26,13.85239458,rho,NA,0.006588175
ASV209,NEM1,10.37882152,rho,NA,0.006711488
ASV51,ASV18,7.043647379,rho,NA,0.006950617
ASV89,ASV7,18.0128543,rho,NA,0.006973239
ASV110,ASV86,23.95103691,rho,NA,0.006995285
ASV82,ASV4,14.80915099,rho,NA,0.007007883
ASV18,ASV8,3.604226694,rho,NA,0.007069594
ASV13,POL1,1.935109285,rho,NA,0.007169333
ASV65,ASV41,2.158729347,rho,NA,0.00742024
ASV90,ASV55,13.09158509,rho,NA,0.007520361
NEC6,COP2,4.180548922,rho,NA,0.007569277
ASV63,ASV42,1.098682794,rho,NA,0.007935098
ASV31,POL1,2.203090916,rho,NA,0.00795567
ASV106,ASV12,10.08959922,rho,NA,0.007980257
ASV209,GAS3,9.947767819,rho,NA,0.008079842
ASV106,ASV84,10.91614984,rho,NA,0.008112682
POL6,COP3,2.748536269,rho,NA,0.008214832
ASV36,POL9,4.68495537,rho,NA,0.008220151
ASV13,GAS3,1.133844506,rho,NA,0.008246918
GAS3,COP2,3.753346631,rho,NA,0.008318661
ASV86,ASV55,10.93370406,rho,NA,0.008432351
ASV84,ASV70,2.372752839,rho,NA,0.008634371
ASV59,ISO1,2.819531594,rho,NA,0.008741794
ASV95,GAS8,7.162243293,rho,NA,0.008847489
ASV110,ASV6,15.95319938,rho,NA,0.009072263
ASV19,POL9,1.685841378,rho,NA,0.009289676
ASV63,GAS1,2.761885328,rho,NA,0.009452088
ASV82,ASV49,13.23827598,rho,NA,0.009487368
ASV15,ASV12,11.01614308,rho,NA,0.009565393
ASV98,NEM1,10.33531199,rho,NA,0.009647003
ASV45,BIV1,1.716701916,rho,NA,0.009719348
ASV70,GAS1,2.884506434,rho,NA,0.009795501
ASV55,ASV22,14.88480783,rho,NA,0.009848055
ASV47,ASV32,25.46913123,rho,NA,0.009877043
ASV78,ASV41,11.44856048,rho,NA,0.009900608
ASV137,ASV92,21.68438929,rho,NA,0.00994345
ASV41,ASV33,13.76653727,rho,NA,0.010042697
ASV184,ASV12,10.63495728,rho,NA,0.010085142
ASV54,POL2,1.884032682,rho,NA,0.010108202
ASV140,ASV29,6.861791487,rho,NA,0.01011374
ASV63,COP2,3.777607557,rho,NA,0.01013614
ASV263,NEC4,9.813167894,rho,NA,0.01016965
ASV36,ASV2,4.422619353,rho,NA,0.01027775
ASV222,NEC1,13.92666897,rho,NA,0.010421107
ASV23,POL2,4.256685635,rho,NA,0.010467926
ASV53,NEM1,8.682880306,rho,NA,0.010601965
POL15,NEC6,4.014362139,rho,NA,0.010787024
POL1,COP1,2.769133712,rho,NA,0.011187904
ASV110,COP1,15.02959071,rho,NA,0.011234617
ASV139,ASV124,18.7044161,rho,NA,0.01140252
ASV171,FOR1,10.19704446,rho,NA,0.01143881
ASV127,ASV115,18.05642537,rho,NA,0.011487159
ASV35,ASV24,2.757406792,rho,NA,0.011732071
ASV66,GAS3,7.519022509,rho,NA,0.011739877
ASV14,COP2,18.62052935,rho,NA,0.011786668
ASV222,ASV54,12.24954674,rho,NA,0.011848376
ASV112,ASV16,12.27085912,rho,NA,0.011984367
ASV95,ASV67,16.30927692,rho,NA,0.012011362
ASV97,BIV1,1.943597399,rho,NA,0.012121496
ASV42,ASV36,4.487738428,rho,NA,0.012401648
ASV44,NEC1,2.605084137,rho,NA,0.012432408
ASV94,ASV28,10.96202919,rho,NA,0.01255245
ASV9,POL16,1.906468937,rho,NA,0.012691579
ASV22,COP1,15.99297774,rho,NA,0.012723395
ASV201,COP1,10.96646577,rho,NA,0.012726571
ASV88,ASV33,13.77816562,rho,NA,0.0127726
ASV78,POL3,12.7182182,rho,NA,0.012922034
ASV222,ASV85,13.37572652,rho,NA,0.013022143
ASV222,ASV30,12.74785744,rho,NA,0.013186808
ASV110,ASV62,13.90484995,rho,NA,0.013352061
ASV108,ASV11,3.157691286,rho,NA,0.013387878
ASV26,BIV1,1.8802571,rho,NA,0.013435222
ASV62,ASV35,2.186794042,rho,NA,0.013463882
ASV92,ASV51,15.69717727,rho,NA,0.013510048
ASV57,COP2,3.563877037,rho,NA,0.013685497
ASV113,ASV17,3.073326226,rho,NA,0.013801618
ASV100,ASV79,14.95062206,rho,NA,0.013942101
ASV112,ASV50,13.25492718,rho,NA,0.014125009
ASV140,ASV43,11.38487615,rho,NA,0.014174538
ASV88,NEM1,1.630075679,rho,NA,0.014229848
ASV18,BIV1,4.45469055,rho,NA,0.014302048
ASV85,GAS3,2.061639447,rho,NA,0.014378158
ASV35,GAS1,4.026848417,rho,NA,0.014501966
ASV89,ASV29,14.16422197,rho,NA,0.014706215
ASV139,ASV46,9.006790155,rho,NA,0.014753718
ASV89,ASV76,23.46508953,rho,NA,0.014772653
GAS7,COP2,7.05900788,rho,NA,0.014871898
ASV112,ASV65,13.34698356,rho,NA,0.014894943
ASV74,NEC4,6.700131125,rho,NA,0.014924004
ASV87,COP1,3.11820249,rho,NA,0.015041
ASV89,ASV9,13.78301268,rho,NA,0.015180374
POL2,FOR1,2.18003324,rho,NA,0.01541455
ASV137,ASV97,10.36868826,rho,NA,0.01542104
ASV83,ASV45,10.27890537,rho,NA,0.015458216
ASV167,ASV86,21.22352006,rho,NA,0.015583197
ASV167,ASV51,14.72805783,rho,NA,0.015625247
ASV58,ASV5,1.862151456,rho,NA,0.015641672
ASV137,ASV45,10.13551375,rho,NA,0.015701362
ASV95,ASV34,6.628619448,rho,NA,0.015837572
ASV25,ASV3,8.795497508,rho,NA,0.015931481
ASV209,ASV56,10.04168595,rho,NA,0.01605175
ASV106,AMP1,10.11294585,rho,NA,0.016069054
ASV95,ASV76,16.32082107,rho,NA,0.016229742
GAS9,FOR1,2.653029865,rho,NA,0.01624389
ASV171,GAS9,11.05123032,rho,NA,0.016270634
ASV92,ASV86,22.14299719,rho,NA,0.016295105
ASV57,ASV46,0.934702135,rho,NA,0.016304718
ASV39,ASV16,3.614595621,rho,NA,0.01639615
ASV110,ASV11,15.17390581,rho,NA,0.016424339
ASV43,ASV6,8.045103636,rho,NA,0.016443667
ASV112,ASV92,23.75167627,rho,NA,0.016611368
POL2,NEC1,3.520698156,rho,NA,0.016613034
ASV36,ASV18,6.843405767,rho,NA,0.016810119
ASV30,ASV14,16.23708509,rho,NA,0.016858166
ASV157,ASV59,10.08339156,rho,NA,0.016863938
ASV21,NEM1,1.653936405,rho,NA,0.016953435
ASV71,ASV41,6.743431472,rho,NA,0.016969061
ASV45,ASV14,15.49662048,rho,NA,0.016982909
ASV1,POL15,4.098026959,rho,NA,0.017000929
ASV222,ASV57,11.80009388,rho,NA,0.017050355
ASV92,GAS9,13.52661708,rho,NA,0.017071354
ASV50,GAS8,2.3100996,rho,NA,0.017088787
ASV184,GAS9,11.3099531,rho,NA,0.017091586
ASV94,ASV58,10.47814796,rho,NA,0.017180685
ASV80,ASV45,12.95831567,rho,NA,0.017315432
ASV115,ASV42,11.17172319,rho,NA,0.01736401
ASV106,ASV100,14.37511292,rho,NA,0.017573521
ASV171,ASV46,10.00940526,rho,NA,0.017714019
ASV63,ASV1,1.262644988,rho,NA,0.017870026
ASV263,ASV70,8.758009168,rho,NA,0.017875978
ASV56,ASV41,1.335552456,rho,NA,0.017922931
ASV98,ASV64,14.42283627,rho,NA,0.017974094
ASV62,ASV52,10.98860103,rho,NA,0.018005996
ASV47,POL9,14.06308552,rho,NA,0.018016366
ASV60,POL15,3.865474642,rho,NA,0.0182138
ASV27,GAS3,8.723380219,rho,NA,0.018270121
ASV79,ASV72,16.94441647,rho,NA,0.018321078
ASV115,ASV62,10.97409893,rho,NA,0.018455538
POL2,NEC4,2.78348089,rho,NA,0.01850614
ASV54,POL1,1.709458808,rho,NA,0.018535744
ASV49,ASV47,13.59312543,rho,NA,0.018607468
ASV90,COP1,14.08730419,rho,NA,0.018786163
ASV33,GAS8,13.9168115,rho,NA,0.01894416
ASV89,ASV42,13.79842988,rho,NA,0.019055182
ASV54,ASV8,1.052933819,rho,NA,0.019150247
ASV27,GAS8,9.447077273,rho,NA,0.019250253
ASV201,ASV62,9.807642932,rho,NA,0.019283785
ASV9,COP4,3.382304463,rho,NA,0.019594596
ASV36,GAS1,6.101852484,rho,NA,0.019761003
ASV263,COP4,10.98419573,rho,NA,0.019797611
COP3,BIV1,2.960971696,rho,NA,0.019811936
ASV50,POL15,4.428394511,rho,NA,0.019881276
ASV68,ASV6,14.2160207,rho,NA,0.020028009
ASV137,ASV15,19.62488254,rho,NA,0.020053131
NEC4,AMP1,2.608951614,rho,NA,0.020172181
ASV124,POL3,12.43319235,rho,NA,0.020182365
ASV137,ASV113,10.52795377,rho,NA,0.020209069
ASV36,ASV27,12.10338265,rho,NA,0.020270796
ASV95,ASV22,20.25951191,rho,NA,0.020514238
ASV167,ASV137,20.51414691,rho,NA,0.020891444
ASV82,ASV6,15.14787585,rho,NA,0.02102283
ASV47,COP1,14.74184272,rho,NA,0.021129221
ASV113,GAS8,1.861058765,rho,NA,0.021137189
ASV55,FOR1,1.330462186,rho,NA,0.021326713
ASV139,ASV72,15.64034011,rho,NA,0.021413368
ASV88,ASV30,1.932883801,rho,NA,0.021512545
ASV70,ASV41,1.310433796,rho,NA,0.021686799
ASV83,ASV55,10.33258997,rho,NA,0.021735204
ASV201,ASV42,9.967347987,rho,NA,0.021772029
ASV112,ASV98,21.37975707,rho,NA,0.02184339
ASV58,POL16,2.419434516,rho,NA,0.022077741
ASV14,ASV13,15.84303427,rho,NA,0.02209907
ASV73,ASV66,8.930124642,rho,NA,0.022125956
ASV88,COP2,4.206534053,rho,NA,0.022303347
ASV112,FOR1,12.79358864,rho,NA,0.022508235
ASV29,POL2,2.299342753,rho,NA,0.022601922
ASV81,POL6,9.697332263,rho,NA,0.022680829
ASV95,ASV70,6.482868995,rho,NA,0.023024947
ASV35,FOR1,2.516685784,rho,NA,0.0230823
ASV98,ASV2,10.06219386,rho,NA,0.023136324
ASV62,ASV33,13.29478625,rho,NA,0.023180894
ASV76,ASV62,10.74300922,rho,NA,0.02318465
NEC4,GAS3,1.824970187,rho,NA,0.023362358
ASV23,POL9,3.783767886,rho,NA,0.023364766
ASV222,ASV6,14.01838339,rho,NA,0.023384194
ASV20,COP1,3.364569942,rho,NA,0.023472028
ASV63,ASV27,8.706743172,rho,NA,0.023599264
ASV71,ASV47,18.99574158,rho,NA,0.023746743
ASV83,ASV62,10.36776279,rho,NA,0.023847982
ASV137,ASV4,11.63956857,rho,NA,0.02390996
ASV108,ASV4,3.233531978,rho,NA,0.023988367
ASV50,ASV12,2.234785188,rho,NA,0.024186981
ASV59,POL6,2.018491042,rho,NA,0.024300166
ASV68,POL3,13.77291598,rho,NA,0.024436231
ASV112,ASV44,12.27044861,rho,NA,0.02477635
ASV75,ASV58,2.196503664,rho,NA,0.024846807
ASV137,ASV64,14.60446578,rho,NA,0.024900616
ASV23,GAS9,4.665145994,rho,NA,0.024923369
ASV222,ASV82,24.13856762,rho,NA,0.024936743
ASV112,ASV87,13.3851282,rho,NA,0.024998269
ASV15,POL16,11.07760372,rho,NA,0.025013443
ASV222,ISO1,13.38437967,rho,NA,0.025129749
ASV15,COP3,11.41934122,rho,NA,0.025143505
ASV1,COP4,3.605916164,rho,NA,0.025178339
ASV219,POL2,13.42050442,rho,NA,0.025258012
ASV53,ASV44,8.166987978,rho,NA,0.025513668
ASV67,COP1,11.71574442,rho,NA,0.025540691
ASV14,ASV2,15.64807057,rho,NA,0.025543526
ASV76,POL6,11.30532302,rho,NA,0.025734904
ASV157,GAS9,10.8441617,rho,NA,0.025758275
POL15,GAS3,3.536976746,rho,NA,0.025769752
ASV105,ASV98,11.25374806,rho,NA,0.025843414
ASV58,ASV23,4.058902261,rho,NA,0.025865867
ASV11,GAS7,5.456958027,rho,NA,0.025947651
ASV106,ASV99,11.11379325,rho,NA,0.026070038
ASV98,NEC1,11.59833358,rho,NA,0.026404078
ASV134,GAS9,12.17298622,rho,NA,0.026460388
ASV47,ASV19,13.84970453,rho,NA,0.0265287
ASV59,GAS6,9.499705659,rho,NA,0.026647114
ASV61,ASV35,2.466707246,rho,NA,0.026695674
ASV86,ASV63,10.65292991,rho,NA,0.026730989
ASV21,ASV17,3.137788555,rho,NA,0.026795531
ASV66,COP2,10.39094226,rho,NA,0.026826771
ASV6,POL9,3.340497481,rho,NA,0.027076106
ASV53,COP2,11.1152089,rho,NA,0.027099028
ASV77,ASV8,4.364030764,rho,NA,0.027126824
ASV57,ASV14,15.17785609,rho,NA,0.027190122
ASV79,POL3,11.48056215,rho,NA,0.027312556
ASV33,ASV12,13.7392609,rho,NA,0.027340616
